1	abstained
2	abstract
5	abstracted
5	abstraction
7	absurd
2	absurdity
1	abundance
4	abundant
6	abuse
3	abused
3	abyss
1	acceded
2	accelerated
10	accent
8	accents
16	accept
2	acceptable
1	acceptance
3	accepted
3	accepting
2	accession
5	accident
1	accidental
3	accommodate
2	accommodated
3	accommodation
3	accommodations
9	accompanied
1	accompanies
3	accompaniment
1	accompaniments
15	accompany
2	accompanying
5	accomplish
8	accomplished
1	accomplishing
1	accomplishment
8	accomplishments
6	accord
3	accorded
8	according
9	accordingly
3	accost
1	accosted
1	accosting
27	account
1	accounted
5	accounts
1	accrued
1	accumulation
1	accuracy
1	accurate
3	accursed
1	accusation
2	accuse
4	accused
1	accusing
2	accustom
16	accustomed
1	achan
1	ache
3	ached
4	achieve
2	achieved
1	aching
6	acknowledge
7	acknowledged
1	acknowledges
1	acknowledging
4	acknowledgment
17	acquaintance
2	acquaintances
5	acquainted
1	acquiesced
1	acquire
5	acquired
3	acquirements
1	acquiring
1	acquisition
2	acquitted
3	acrid
1	acrimony
18	across
26	act
11	acted
6	acting
10	action
5	actions
12	active
2	actively
2	activity
1	actor
2	actors
1	actress
2	acts
5	actual
10	actually
2	acumen
3	acute
2	acutely
1	acuteness
1	ad
2	adage
2	adapted
5	add
43	added
1	addicted
5	adding
6	addition
3	additional
16	address
19	addressed
1	addresses
8	addressing
1	adds
1	adduced
4	adela
3	adequate
2	adhere
1	adhered
1	adherence
1	adhering
2	adhesion
1	adhesiveness
1	adjoined
2	adjoining
1	adjourned
3	adjusted
1	administering
10	admiration
6	admire
8	admired
1	admirers
1	admires
2	admiring
1	admission
11	admit
1	admittance
12	admitted
2	admitting
1	admonition
3	ado
6	adopt
9	adopted
2	adoption
2	adored
1	adorned
1	adozen
1	adrift
2	adult
3	advance
23	advanced
1	advancement
2	advances
4	advancing
10	advantage
1	advantageous
5	advantages
1	advent
1	adventitious
3	adventure
1	adventurous
1	adverse
1	advert
2	adverted
7	advertise
2	advertised
3	advertisement
3	advertisements
1	advertising
6	advice
2	advisable
3	advise
3	advised
1	advisedly
4	advocate
1	advocated
135	adèle
3	aerial
3	afar
1	affability
3	affable
5	affair
5	affairs
2	affect
2	affectation
2	affected
27	affection
1	affectionate
3	affections
3	affirm
1	affirmations
2	affirmative
9	affirmed
1	affix
2	affixed
2	afflicted
1	afflicting
1	affliction
3	affluence
3	afford
2	afforded
1	affords
1	affrighted
1	afoot
2	afore
34	afraid
4	afresh
192	after
38	afternoon
3	afternoons
26	afterwards
245	again
73	against
1	agate
33	age
4	aged
5	agent
1	agents
2	ages
2	aghast
1	agile
2	agitate
6	agitated
2	agitating
3	agitation
1	agnes
40	ago
2	agonies
1	agonised
1	agonising
9	agony
7	agree
8	agreeable
1	agreeably
5	agreed
1	agrees
21	ah
2	ahab
1	ahasuerus
2	ai
34	aid
5	aided
1	aids
3	ailed
2	ailing
1	ailment
7	aim
2	aims
60	air
1	aire
1	airily
1	airing
3	airs
3	aisle
4	ajar
3	akin
1	alabaster
1	alacrity
3	alarm
2	alarmed
1	alarming
8	alas
2	albion
2	album
2	alert
3	alias
3	alice
5	alien
1	alienated
1	alienates
1	alienation
2	alight
5	alighted
1	alights
3	alike
19	alive
639	all
1	allay
1	allaying
1	allegation
1	allege
2	alleged
2	allegiance
2	alleviate
3	alliance
2	allotted
13	allow
3	allowance
19	allowed
1	allowing
1	allows
2	alloy
2	allude
5	alluded
2	alluding
1	allure
1	allured
5	allusion
1	allusions
1	ally
100	almost
2	aloft
74	alone
30	along
1	aloof
1	alors
12	aloud
1	alpha
1	alpine
52	already
33	also
7	altar
3	alter
1	alteration
3	alterations
1	altercation
7	altered
1	alternate
5	alternately
1	alternation
1	alternations
1	although
5	altogether
87	always
381	am
1	amateur
4	amazed
4	amazement
1	amazon
1	ambassador
4	amber
8	ambition
1	ambitions
6	ambitious
1	ambrosia
1	ambush
1	ameliorated
2	amen
1	amenable
1	amend
1	amends
1	amenities
1	amethyst
1	ami
5	amiable
1	amicable
2	amid
22	amidst
1	amie
1	amiss
2	amity
18	among
39	amongst
1	amounted
1	amphitheatre
5	ample
2	amplitude
1	amply
1	amputate
1	amusant
5	amuse
3	amused
2	amusement
1	amusements
1	amuses
2	amusing
10	amy
601	an
1	analogous
3	analyse
2	analysed
1	analysing
3	analysis
1	anathemas
1	anathematised
1	anatomical
1	ancestors
1	anchor
3	ancient
6625	and
1	andes
1	anew
1	ange
15	angel
1	angelic
6	angels
7	anger
1	anglaise
5	angle
7	angry
10	anguish
3	anhour
1	animadversions
5	animal
1	animals
6	animated
2	animating
2	animation
1	animosity
1	ankle
3	ann
1	annihilated
1	annihilation
10	announced
3	announcement
1	announces
3	annoy
6	annoyance
3	annoyed
1	annuity
3	annum
4	anon
114	another
86	answer
2	answerable
75	answered
7	answering
10	answers
1	ant
1	antagonist
1	antagonistic
4	anticipate
3	anticipated
3	anticipation
1	antipathetic
2	antipathies
6	antipathy
2	antipodes
1	antiquated
6	antique
3	antiquity
2	antoinetta
8	anxiety
10	anxious
3	anxiously
208	any
9	anybody
58	anything
10	anywhere
1	anzusehen
6	apart
21	apartment
3	apartments
1	apathetic
1	apathy
2	ape
4	aperture
1	apertures
2	apollo
1	apollyon
1	apologise
1	apology
1	apoplectic
3	apostle
2	apostles
1	apostrophised
1	apostrophising
3	apothecary
1	appalled
2	appalling
1	appanage
1	apparatus
5	apparel
1	apparelling
5	apparent
12	apparently
4	apparition
2	appeal
4	appealed
1	appeals
19	appear
21	appearance
3	appearances
58	appeared
2	appearing
9	appears
1	appeased
1	appertained
1	appetising
7	appetite
2	appetites
3	apple
3	apples
2	application
2	applied
8	apply
1	applying
2	appointed
1	appointing
1	appointment
1	apportion
1	apportioned
1	appreciate
2	appreciated
1	appreciating
1	apprehended
1	apprehension
2	apprehensions
4	apprehensive
1	apprend
2	apprise
1	apprised
16	approach
32	approached
1	approaches
12	approaching
5	approbation
2	appropriate
3	appropriated
1	appropriateness
1	approval
5	approve
6	approved
2	approves
1	apreface
6	april
4	apron
4	apt
1	aquiline
2	arabian
1	arbitration
1	arbitress
2	arbour
16	arch
1	archangel
2	archdeacon
2	arched
1	arches
1	architectural
1	architecture
1	arctic
6	ardent
1	ardently
4	ardour
611	are
3	argue
1	argued
2	argument
2	arguments
1	arid
1	ariel
2	arisen
1	arises
1	arising
1	aristocratic
2	arithmetic
1	ark
43	arm
3	armchair
1	armful
1	armfuls
54	arms
1	aromatic
2	arose
6	around
1	arouse
2	aroused
1	arousing
1	arraigned
4	arrange
16	arranged
6	arrangement
8	arrangements
4	arranging
3	array
5	arrested
13	arrival
4	arrive
14	arrived
1	arrives
1	arrogance
1	arrogate
1	arrow
1	arrows
2	art
1	artful
4	article
5	articles
1	articulate
1	artifice
2	artificial
4	artist
1	arts
1593	as
2	ascend
1	ascendancy
3	ascended
1	ascendency
7	ascending
5	ascertain
5	ascertained
1	ascetic
2	ascribe
1	ascribed
1	ash
5	ashamed
2	ashes
1	asian
14	aside
64	ask
153	asked
5	asking
5	asks
2	aslant
19	asleep
1	asp
17	aspect
1	asperity
2	aspirant
1	aspirants
1	aspiration
4	aspirations
2	aspire
2	aspired
1	aspires
1	asplendid
1	assail
1	assassination
1	assemblage
1	assemble
3	assembled
1	assented
1	assert
3	asserted
2	asserting
2	assertion
1	assez
2	assiduity
2	assiduous
2	assiduously
5	assign
4	assigned
1	assimilates
2	assist
4	assistance
1	assistant
2	assisted
2	associate
2	associated
1	associates
2	association
8	associations
1	assortment
1	assuage
3	assume
6	assumed
5	assuming
1	assurance
8	assure
11	assured
1	assuredly
1	assuring
4	astir
6	astonished
2	astonishing
2	astonishment
2	asunder
6	asylum
1175	at
9	ate
1	athenian
1	athirst
1	athlete
3	athletic
2	atlantic
3	atmosphere
2	atom
1	atoms
4	atone
4	attach
10	attached
6	attachment
2	attack
1	attain
2	attained
1	attaining
1	attainment
2	attainments
17	attempt
5	attempted
4	attempting
3	attempts
5	attend
4	attendance
5	attendant
3	attended
2	attending
1	attends
24	attention
4	attentions
2	attentive
3	attentively
2	attested
1	attesting
4	attic
2	attics
8	attire
6	attired
5	attitude
1	attract
1	attracted
5	attraction
8	attractive
1	attractiveness
3	attribute
2	attributed
1	attributes
2	au
1	audacious
3	audacity
12	audible
1	audience
1	auditors
1	auditress
5	aught
2	augment
1	augmented
2	august
2	augusta
22	aunt
1	aunts
1	aura
1	auriculas
1	auspices
1	aussi
5	austere
2	austerity
2	author
6	authority
1	authors
1	authorship
1	autobiography
3	automaton
8	autumn
4	avail
1	available
1	availed
3	avait
2	avalanche
1	avaricious
1	avenge
5	avenue
2	average
3	averred
1	averse
5	aversion
4	avert
3	averted
2	avez
1	aviced
1	avidity
10	avoid
2	avoided
1	avons
1	avow
1	avowal
3	awaited
1	awaiting
7	awake
5	awakened
1	awaking
1	awarded
21	aware
146	away
5	awe
1	awed
1	aweek
10	awful
1	awfully
3	awhile
1	awkward
6	awoke
1	awry
1	axe
6	ay
3	aye
5	azure
1	azured
2	b
1	babel
4	baby
3	bachelor
133	back
1	backboards
2	backed
3	background
3	backs
2	backstairs
1	backward
5	backwards
34	bad
2	bade
1	badge
1	badinage
1	badly
1	baffle
7	baffled
1	baffling
2	bag
1	bags
1	bah
2	bairn
1	bairns
1	bake
2	baked
3	baking
1	balance
1	balanced
6	balcony
1	balked
6	ball
1	ballad
1	ballads
3	balls
5	balm
1	balmly
1	balmy
1	balustrade
2	ban
10	band
3	bandage
2	bandaged
2	bandages
2	bandit
2	bands
1	bane
1	banish
2	banished
2	banishment
1	banister
4	banisters
3	bank
3	banker
1	bankrupt
4	banks
1	banned
2	banner
1	baptized
3	bar
4	barbara
1	barbarism
1	barbed
1	barber
9	bare
1	bared
1	barefoot
2	barely
1	barest
3	bargain
1	bargaining
1	bargains
2	bark
2	barked
1	barking
1	barmecide
1	barn
1	barns
1	baroness
1	barred
1	barrel
3	barren
1	barrenly
3	barrier
2	barriers
1	barrister
3	bars
1	bas
9	base
1	bashaw
12	basin
2	basins
1	bask
3	basket
1	basking
3	bass
2	bastard
1	basted
1	basting
1	bat
3	bates
1	bath
1	bathe
1	bathed
1	bathos
1	bats
1	battalion
3	battle
1	battled
1	battledore
1	battlemented
9	battlements
1	bay
1	baying
1	bazaars
1029	be
1	beacon
1	bead
5	beads
2	beak
3	beam
2	beamed
4	beaming
1	beamless
2	beams
42	bear
1	bearded
7	bearing
1	bears
4	beast
1	beasts
10	beat
5	beaten
6	beating
1	beats
3	beau
3	beauties
28	beautiful
2	beautifully
31	beauty
1	beauté
2	beaver
1	becalmed
30	became
155	because
6	beck
1	beckon
4	beckoned
1	beckoning
1	becks
1	beclouded
46	become
4	becomes
10	becoming
1	becomingly
86	bed
3	bedclothes
10	bedroom
4	bedrooms
15	beds
7	bedside
1	bedstead
2	bedsteads
5	bedtime
3	bee
3	beech
393	been
3	bees
1	befall
1	befallen
1	befalling
1	befell
1	befit
1	befitted
286	before
1	beforehand
2	befriended
10	beg
53	began
13	beggar
1	beggarly
7	begged
3	begging
7	begin
16	beginning
2	begins
1	begot
1	begrimed
1	beguile
1	beguiled
4	begun
5	behalf
1	behave
10	beheld
2	behest
57	behind
5	behold
2	beholding
126	being
9	beings
1	belabour
2	belated
1	beldame
1	belfry
1	belied
2	belief
68	believe
22	believed
2	believes
2	believing
36	bell
2	belle
2	bellowed
1	bells
2	belong
10	belonged
2	belonging
2	belongs
3	beloved
29	below
1	belvedere
1	bemired
1	bemoaned
1	ben
5	bench
2	benches
6	bend
14	bending
4	bends
12	beneath
1	benefactors
9	benefactress
2	beneficent
1	beneficial
10	benefit
1	benefited
1	benefits
2	benevolence
3	benevolent
2	benign
3	benignant
36	bent
1	bequeath
1	bequeathed
3	bequest
1	bereavement
1	berth
7	bertha
3	beset
10	beside
68	besides
2	besotted
131	bessie
64	best
2	bestow
6	bestowed
1	bestows
1	bet
2	betake
1	bethesda
5	bethought
1	betimes
1	betook
4	betray
5	betrayed
126	better
1	bettering
88	between
1	beulah
2	beverage
1	bewailing
3	beware
3	bewick
7	bewildered
2	bewilderment
2	bewitched
43	beyond
1	bianca
1	bias
9	bible
10	bid
1	bidden
2	bidding
1	bide
1	bids
3	bien
1	bient
4	big
1	bigamist
1	bigamy
1	bigger
1	bigotry
2	bilberries
1	bilge
2	bilious
1	bill
3	billiard
2	billiards
1	billow
2	billows
3	bind
1	biography
13	bird
22	birds
4	birth
1	biscuits
10	bit
2	bite
1	bits
25	bitter
1	bitterest
1	bitterly
2	bitterness
3	bitternutt
85	black
1	blackberries
6	blackened
1	blacker
2	blackness
1	blacksmith
1	blades
5	blame
1	blamed
2	blameless
1	blames
1	blaming
20	blanche
3	blanched
13	blank
1	blanks
1	blasphemous
1	blasphemy
4	blast
1	blasted
5	blaze
2	blazed
1	blazing
2	bleached
1	bleak
2	bleared
3	bled
3	bleeding
1	blend
2	blended
1	blending
1	blends
6	blent
12	bless
2	blessed
1	blesses
2	blessing
4	blest
9	blew
5	blight
3	blighted
1	blights
26	blind
1	blinding
1	blindly
1	blindness
2	blinds
1	blink
13	bliss
4	blissful
1	blistered
1	blither
1	bloated
2	block
3	blocked
2	blockhead
2	blond
40	blood
4	bloodless
1	bloodshot
6	bloody
7	bloom
4	bloomed
5	blooming
4	blossom
1	blossomed
1	blossoms
3	blot
1	blotted
15	blow
6	blowing
3	blown
1	blows
1	blubbering
35	blue
1	bluebeard
1	bluer
5	blunder
1	blunders
3	blunt
1	blunted
3	bluntly
4	blush
3	blushed
1	blushes
4	bo
1	boadicea
5	board
2	boarding
2	boards
3	boast
1	boasted
1	boastful
1	boat
3	bobby
2	bodies
4	bodily
13	body
3	bog
1	boh
1	bohemian
1	boil
1	boiled
1	boiling
1	boils
1	bois
1	boisterous
5	bold
2	bolder
1	boldly
1	boldness
1	boles
1	bolsters
7	bolt
4	bolted
1	bolting
1	bombazeen
2	bon
1	bonbons
2	bond
2	bondage
2	bonds
6	bone
6	bones
1	bonfire
2	bonne
26	bonnet
1	bonnets
2	bonny
1	bono
1	bonté
57	book
2	bookcase
1	bookcases
29	books
1	bookshelves
2	boon
2	boot
3	boots
1	booty
4	border
4	bordered
1	bordering
4	borders
9	bore
1	bored
19	born
5	borne
4	borrowed
8	bosom
1	bosomed
1	bosoms
1	botany
136	both
1	bother
2	bothwell
3	bottle
9	bottom
1	bottomless
5	boudoir
1	boudoirs
1	bough
5	boughs
4	bought
1	boulogne
18	bound
1	boundary
7	bounded
3	bounding
2	boundless
2	bounds
1	bounteous
1	bountiful
2	bounty
5	bourne
6	bow
7	bowed
1	bowling
1	bowstring
13	box
1	boxed
3	boxes
10	boy
3	boys
2	brace
4	bracelet
3	bracelets
1	bracing
1	bracken
1	brackish
1	brahma
3	braided
17	brain
1	brainless
5	brains
1	brake
1	branched
5	branches
1	branchy
2	brand
1	brands
7	brass
2	brat
1	brats
1	brave
1	brazen
3	breach
42	bread
5	breadth
20	break
1	breakage
1	breakers
40	breakfast
2	breakfasted
7	breaking
1	breaks
16	breast
1	breasting
20	breath
2	breathe
11	breathed
4	breathing
1	breathings
1	breathless
2	bred
2	breeches
11	breeze
2	breezy
1	brevity
1	brewing
4	briar
4	bridal
20	bride
3	bridegroom
1	bridesmaids
1	bridewell
1	bridge
6	bridle
16	brief
3	briefly
15	briggs
40	bright
2	brighten
2	brightening
3	brighter
2	brightest
2	brightly
2	brightness
18	brilliant
5	brilliantly
3	brim
1	brimmed
2	brimstone
2	brine
22	bring
9	bringing
2	brings
2	brink
1	brisk
1	bristled
2	bristling
1	bristly
7	british
1	brittle
1	broached
26	broad
1	broadest
1	broadly
1	brobdignag
1	brocaded
2	brocklebridge
56	brocklehurst
1	brocklehursts
30	broke
30	broken
643	bront
4	bronze
3	brooch
1	brood
1	brooded
5	brooding
4	brook
1	brooklet
45	brother
7	brothers
68	brought
1	broughton
33	brow
1	browbeaten
19	brown
1	brownie
4	brows
1	browsed
3	brush
4	brushed
1	brushing
1	brusque
1	brutally
1	bubbling
1	buckles
1	bud
1	budding
1	buds
1	build
10	building
3	built
1	bulk
1	bulky
2	bull
2	bullet
1	bullied
1	bulwark
2	bun
2	bunch
1	bunches
1	bundle
1	bungler
1	bunglingly
1	buoy
1	buoyancy
2	buoyant
1	buoyed
9	burden
5	burdened
1	burdens
1	burdensome
1	burgh
1	burglar
11	buried
7	burn
2	burned
1	burneth
21	burning
1	burnished
32	burns
22	burnt
12	burst
3	bursting
4	bush
2	bushes
1	bushy
4	busied
1	busier
1	busies
1	busily
40	business
4	bust
4	bustle
2	bustled
5	bustling
12	busy
1243	but
1	butcher
4	butler
4	butter
1	butterflies
1	button
1	buttoned
3	buxom
3	buy
1	buying
1	buys
1	buzzing
652	by
19	bye
1	bygone
30	c
4	cabinet
1	cachinnation
4	cadeau
1	cadeaux
1	cadence
1	cadet
1	caffre
2	cage
1	caged
1	cairngorm
9	cake
6	cakes
3	calamity
13	calculated
1	calculating
1	calculations
1	calcutta
1	calibre
2	calico
1	caligula
43	call
80	called
2	callers
3	calling
1	callous
9	calls
33	calm
4	calmed
5	calmer
1	calming
11	calmly
1	calmness
1	calves
1	calvinistic
5	cambridge
174	came
1	camelhair
1	camels
1	cameo
2	camp
1	camphor
245	can
1	canadian
1	canary
48	candle
2	candlelight
11	candles
2	candlestick
2	candour
1	cane
1	canine
3	cankering
1	cannily
1	cannon
135	cannot
1	canoe
1	canopied
1	cant
1	canter
3	canvas
1	canzonette
6	cap
3	capable
1	capacities
7	capacity
2	cape
1	caper
4	capital
5	caprice
1	caprices
4	capricious
1	caps
4	captain
1	captious
1	captivated
1	captivating
2	captive
5	car
1	carcasses
4	card
1	cardboard
3	cards
53	care
2	cared
7	career
15	careful
10	carefully
12	careless
1	carelessness
4	cares
3	caress
3	caressed
2	caresses
1	caressing
1	careworn
1	cargo
1	caring
8	carlo
1	carmine
1	carolling
14	carpet
1	carpeted
6	carpets
1	carping
31	carriage
3	carriages
20	carried
2	carrier
1	carries
2	carrion
8	carry
5	carrying
1	cars
1	carte
13	carter
1	carthage
1	carton
3	carved
1	carvings
1	cas
35	case
10	casement
2	casements
3	cases
2	cash
2	cashmeres
1	casino
3	casket
17	cast
2	castaway
4	caste
2	casting
2	castle
1	castled
1	casually
7	cat
1	catalogue
1	cataract
2	catastrophe
7	catch
2	catching
1	catechising
1	catechism
1	cathedral
1	catherine
2	catholic
1	cats
3	cattle
23	caught
11	cause
3	caused
1	causes
6	causeway
1	causewayed
1	caution
3	cautious
1	cavalcade
1	cavalier
1	cavaliers
2	cave
1	cavillers
1	cawed
3	cawing
5	ce
8	cease
11	ceased
8	ceaseless
1	ceases
3	ceiled
10	ceiling
4	cela
1	celebrated
1	celerity
1	celestial
6	cell
1	cellar
2	cells
1	censure
1	censures
1	cent
2	central
8	centre
1	centuries
1	century
10	ceremony
1	cerises
70	certain
1	certainement
32	certainly
7	certainty
2	ces
3	cessation
1	cetera
2	chafed
1	chagrin
8	chain
2	chained
63	chair
16	chairs
12	chaise
3	chalk
1	challenge
41	chamber
11	chambers
1	chambre
1	chambres
20	chance
7	chanced
2	chancel
1	chances
2	chandelier
41	change
1	changeable
18	changed
3	changeful
2	changeling
1	changent
7	changes
2	changing
5	channel
1	chanted
5	chaos
84	chapter
3	chapters
47	character
1	characterise
1	characterised
1	characteristic
1	characteristically
1	characteristics
7	characters
2	charade
1	charades
12	charge
10	charged
1	charges
5	charitable
8	charity
1	charivari
1	charlatan
3	charles
643	charlotte
23	charm
6	charmed
1	charmer
1	charmers
4	charming
5	charms
2	charnel
1	charred
2	charter
4	charwoman
1	charwomen
1	chase
1	chasm
1	chasms
1	chasséed
1	chastened
3	chastisement
1	chastisements
1	chastiser
1	chastising
1	chat
3	chatter
1	chattered
2	chattering
1	chatters
1	cheat
1	cheated
1	cheats
9	check
7	checked
31	cheek
8	cheeks
5	cheer
2	cheered
14	cheerful
3	cheerfully
1	cheerfulness
1	cheerily
4	cheering
1	cheerless
1	cheers
10	cheese
1	chemises
1	chenaannah
4	cherish
10	cherished
1	cherishes
5	cherishing
1	cherries
6	cherry
1	cherub
1	cherubs
8	chest
1	chested
9	chestnut
1	chests
1	cheviot
1	chez
3	chicken
2	chickens
1	chicks
1	chidden
1	chidings
2	chief
1	chiefest
4	chiefly
1	chiffonnieres
1	chiffoné
1	chilblains
89	child
4	childer
13	childhood
2	childish
1	childless
2	childlike
43	children
1	childs
11	chill
4	chilled
3	chilling
5	chilly
2	chime
1	chimed
1	chimera
1	chimeras
7	chimney
4	chimneys
13	chin
6	china
2	chink
1	chintz
1	chips
1	chirruped
1	chisel
1	chiselled
1	chocolate
15	choice
1	choicest
1	choked
1	choler
14	choose
1	choosing
1	chopping
2	chord
1	chords
8	chose
12	chosen
4	christ
1	christendom
2	christened
18	christian
1	christianity
3	christians
8	christmas
2	chronicles
2	chuckled
44	church
7	churchyard
1	chère
1	cicatrised
1	ciel
5	cigar
1	cinder
1	cinders
1	cinq
1	cipher
1	ciphering
4	circle
3	circled
2	circles
3	circlet
13	circumstance
25	circumstances
2	cise
1	cities
5	city
3	civil
2	civilised
2	civilities
2	civility
1	civilly
7	clad
18	claim
1	claimants
7	claimed
1	claiming
2	claims
1	clammy
1	clamorous
1	clamorously
2	clamour
1	clamoured
1	clang
1	clanked
1	clap
3	clapped
3	clara
1	clashed
3	clasp
3	clasped
1	clasping
1	clasps
21	class
8	classes
2	classic
642	classics
1	clatter
3	clattering
1	claws
2	clay
29	clean
2	cleaned
1	cleaning
1	cleanly
1	cleansed
41	clear
8	cleared
3	clearer
3	clearest
1	clearing
11	clearly
1	clearness
1	clears
1	cleft
1	clement
2	clenched
1	clergy
23	clergyman
6	clerk
11	clever
4	click
2	client
1	cliffs
3	climate
1	climates
4	climax
3	climbed
3	clime
3	cling
1	clinging
2	clings
23	cloak
1	cloaked
1	cloaks
48	clock
1	clockwork
1	clod
1	clogged
52	close
37	closed
12	closely
7	closer
8	closet
4	closing
3	cloth
1	clothe
1	clothed
17	clothes
5	clothing
1	cloths
24	cloud
1	clouded
1	clouding
1	cloudless
17	clouds
2	cloudy
1	cloven
1	clump
1	clumsily
7	clung
5	clustered
1	clusters
1	clutch
1	clutched
4	co
